select_and_scale__Age,select_and_scale__Fare,select_and_scale__FamilySize,select_and_scale__Fare_Log,select_and_scale__Fare_Per_Person,select_and_scale__Age_Class,select_and_scale__Age_Fare,select_and_scale__Age_Sq,select_and_scale__Fare_Sq,select_and_scale__Sex_male,select_and_scale__Pclass_3
0.9712604053509489,-0.3866707201133388,-0.5609748304808925,-0.3336984726090332,-0.19308082769342225,0.6130741277011017,0.40448028282405557,0.8184370534334368,-0.4357668312169326,-1.3555735383351195,-1.1079259903080172
0.5101613454232019,-0.1621689579829361,0.6792945838081278,0.2711522804976662,-0.3312673895291999,1.3520740660759734,0.499083454632827,0.295584890377857,0.1089002898312741,0.7376951317802901,0.9025873648130485
0.27961181545932834,-0.4012683683236117,-0.5609748304808925,-0.3886024739916458,-0.2133202736188644,0.058824173919947875,-0.05474249918589516,0.06432335671865831,-0.47982034424866526,0.7376951317802901,-1.1079259903080172
-0.9499856776813305,-0.5063875431873253,0.059159876663617626,-0.9045411875888885,-0.45753082397910666,-0.4030507875643469,-0.9525959264850965,-0.829441024572931,-0.8499921099322922,0.7376951317802901,0.9025873648130485
-0.027787557825836348,-0.45714212526638004,-0.5609748304808925,-0.6307359423566569,-0.2907884976783155,0.7054491199979606,-0.36341258589487785,-0.21274360148173435,-0.6634047891287582,0.7376951317802901,0.9025873648130485
1.5860591519212783,-0.12491978668775715,0.059159876663617626,0.3444394801955362,-0.19308082769342225,1.1057407532843495,1.3758381305658909,1.640700284221699,0.18228697133662133,-1.3555735383351195,-1.1079259903080172
0.4333115021019107,1.163700193253568,0.059159876663617626,1.5989745568795648,0.7002464407398876,-0.8957174131475948,1.2513967173457266,0.21626330153822848,1.6862783548369762,-1.3555735383351195,-1.1079259903080172
0.6638610320657843,3.9327230485884233,-0.5609748304808925,2.5497045522452972,5.795701430452072,-0.8033424208507358,2.1250094909465505,0.46093130091680107,3.1378827358660177,-1.3555735383351195,-1.1079259903080172
0.35646165878061953,-0.3866707201133388,-0.5609748304808925,-0.3336984726090332,-0.19308082769342225,0.12040750211785385,0.02436523660473032,0.1391761236518289,-0.4357668312169326,0.7376951317802901,-1.1079259903080172
-0.9499856776813305,0.49925551609632224,0.059159876663617626,1.1339105535671157,0.23962456795396225,-1.4499673669287485,-0.34833130673253293,-0.829441024572931,1.0741326591591556,-1.3555735383351195,-1.1079259903080172
-1.4110847376090776,-0.01870931177853076,3.1598334123861687,0.5286989276421437,-0.4312681987076162,-0.9573007413455007,-0.9030493612966828,-1.0171315446441647,0.37385455037525206,-1.3555735383351195,0.9025873648130485
2.4314074284554814,-0.5228315422126077,-0.5609748304808925,-1.0149359989180027,-0.3818660043428053,3.6614488734974473,0.5826403708044933,3.004808171167987,-0.918913594525198,0.7376951317802901,0.9025873648130485
0.04906228549545483,-0.47400492578514347,-0.5609748304808925,-0.7165619336211217,-0.31416854728184357,0.7978241122948195,-0.3659747786024897,-0.14682847836147966,-0.7242912951969392,-1.3555735383351195,0.9025873648130485
-1.7184841108942424,-0.11988611489111134,0.6792945838081278,0.35395586016517094,-0.3117258555322212,-1.5423423592256076,-1.1745874761858528,-1.0975703389604077,0.19193346639430406,-1.3555735383351195,-1.1079259903080172
2.585107115098064,-0.455380340137554,-0.5609748304808925,-0.6221672631581132,-0.2883458059286932,3.8461988580911655,1.0853859604655651,3.28187512936838,-0.6572057156351956,-1.3555735383351195,0.9025873648130485
-0.719436147717457,-0.5028639729296732,-0.5609748304808925,-0.8823470582632056,-0.3541812339645143,-0.12592581067377007,-0.8321744645867711,-0.705431216668723,-0.8356982467161812,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.19824427701513722,0.6792945838081278,0.19484336402527688,-0.3479400402255745,0.6130741277011017,-0.0026643049504381632,-0.2764243136487601,0.03418561282263706,-1.3555735383351195,0.9025873648130485
-0.027787557825836348,-0.457478374542396,-0.5609748304808925,-0.6323794480268654,-0.29125470284652916,0.7054491199979606,-0.36424367390255685,-0.21274360148173435,-0.6645912990568525,0.7376951317802901,0.9025873648130485
0.5101613454232019,1.7677408088510642,1.299429290952638,1.8931715298766851,0.2814992836617736,-0.8649257490486417,1.5172910108318205,0.295584890377857,2.1067404351900234,0.7376951317802901,-1.1079259903080172
-0.10463740114712752,-0.3573083057891445,-0.5609748304808925,-0.23138736843472296,-0.152370229082288,0.6130741277011017,-0.21076838869174352,-0.2764243136487601,-0.351282827370869,0.7376951317802901,0.9025873648130485
1.5860591519212783,-0.4863374216869257,-0.5609748304808925,-0.7841792430073967,-0.3312673895291999,2.645323958231999,0.3918382040058682,1.640700284221699,-0.7707171035377015,0.7376951317802901,0.9025873648130485
-0.1814872444684187,3.610064686423428,0.6792945838081278,2.4746366111687697,1.4121166077726814,-1.1420507259392187,1.0139443189075026,-0.3378706148625569,3.0134900485507674,0.7376951317802901,-1.1079259903080172
0.04906228549545483,-0.5024451714361923,-0.5609748304808925,-0.8797405693934278,-0.35360057124003264,0.7978241122948195,-0.45133634260017075,-0.14682847836147966,-0.8340099545272707,0.7376951317802901,0.9025873648130485
0.27961181545932834,1.163700193253568,0.059159876663617626,1.5989745568795648,0.7002464407398876,-0.9573007413455007,1.088966978650119,0.06432335671865831,1.6862783548369762,-1.3555735383351195,-1.1079259903080172
-0.10463740114712752,-0.4928811950225652,-0.5609748304808925,-0.8219408604763344,-0.3403402445992257,0.6130741277011017,-0.49910187570298603,-0.2764243136487601,-0.7960522624172119,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.13565761536436197,1.9195639980971482,0.32384119624754826,-0.4138069208256383,0.6130741277011017,0.06031795708471365,-0.2764243136487601,0.16149931058410164,-1.3555735383351195,0.9025873648130485
-2.1027333275006983,-0.22408312108167944,1.9195639980971482,0.13649913806595457,-0.43832707935550436,-1.7886756720172314,-1.479697048614842,-1.1478445854080597,-0.021771237636039588,0.7376951317802901,0.9025873648130485
-0.33518693111100106,-0.04438103794142432,0.6792945838081278,0.4870824563024251,-0.2768302591090451,-0.43384245166329993,-0.045460284978010995,-0.45405998443046347,0.3297045770954021,-1.3555735383351195,-1.1079259903080172
1.6629089952425695,0.5874293382238074,0.059159876663617626,1.2090665177433995,0.3007504862965114,-0.4030507875643469,2.204089651422272,1.753538037359762,1.1686991840493808,0.7376951317802901,-1.1079259903080172
-0.33518693111100106,-0.12491978668775715,0.059159876663617626,0.3444394801955362,-0.19308082769342225,-0.43384245166329993,-0.10764278963075546,-0.45405998443046347,0.18228697133662133,-1.3555735383351195,-1.1079259903080172
-0.10463740114712752,-0.5024451714361923,-0.5609748304808925,-0.8797405693934278,-0.35360057124003264,0.6130741277011017,-0.5273221670819862,-0.2764243136487601,-0.8340099545272707,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.4894421904510968,-0.5609748304808925,-0.8019236166026618,-0.33557211030396283,0.6130741277011017,-0.4893286006242167,-0.2764243136487601,-0.7826750495741225,0.7376951317802901,0.9025873648130485
-0.41203677443229225,-0.3866707201133388,-0.5609748304808925,-0.3336984726090332,-0.19308082769342225,-0.4954257798612059,-0.4507785711694261,-0.5088030527845733,-0.4357668312169326,-1.3555735383351195,-1.1079259903080172
-0.8731358343600393,-0.2414492887801075,0.6792945838081278,0.09534793704965058,-0.36790776577353484,-0.31067579526748795,-0.6011999015056131,-0.7903388328914239,-0.060629629898245725,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.034313694348132716,-0.5609748304808925,0.5036031274312862,0.2954575222310441,-1.1112590618402656,0.14808542463603602,-0.2764243136487601,0.34716932035050957,0.7376951317802901,-1.1079259903080172
-0.33518693111100106,-0.5064721088735089,-0.5609748304808925,-0.9050797531497122,-0.35918386666774077,0.3359491508105248,-0.6523470411948966,-0.45405998443046347,-0.8503371457314686,0.7376951317802901,0.9025873648130485
-0.41203677443229225,-0.35646868933346404,0.6792945838081278,-0.2286058134653583,-0.4210653909915066,-0.4954257798612059,-0.406797942422428,-0.5088030527845733,-0.34894246505542853,-1.3555735383351195,-1.1079259903080172
-0.5657364610748746,-0.4969926981460655,-0.5609748304808925,-0.8463932397472813,-0.3460407892309157,0.058824173919947875,-0.7424869599975104,-0.6115859566331061,-0.8122316807132015,0.7376951317802901,0.9025873648130485
-2.1857311582876924,2.4029901895877646,1.299429290952638,2.132408321022389,0.5016904970920153,-1.9450973256399124,-1.507848545165016,-1.1513678045991111,2.467634611104368,0.7376951317802901,-1.1079259903080172
-0.41203677443229225,-0.12491978668775715,0.059159876663617626,0.3444394801955362,-0.19308082769342225,-0.4954257798612059,-0.1669820264386212,-0.5088030527845733,0.18228697133662133,-1.3555735383351195,-1.1079259903080172
-0.2583370877897099,-0.4888542575852486,-0.5609748304808925,-0.798539974052802,-0.3347569491715175,0.4283241431073837,-0.5664942149811953,-0.39708250512312465,-0.7804020374400552,-1.3555735383351195,0.9025873648130485
0.35646165878061953,-0.22559322262067316,0.059159876663617626,0.1329851701219792,-0.2628720205397746,0.12040750211785385,0.3010462177886893,0.1391761236518289,-0.025109089273130138,0.7376951317802901,-1.1079259903080172
-0.6425863043961658,4.634416897040849,1.9195639980971482,2.6962534687059603,0.9089221073504812,-1.3268007105329365,0.5161924378272437,-0.659625792127529,3.3855546544504356,-1.3555735383351195,-1.1079259903080172
-0.10463740114712752,-0.49237782784290063,-0.5609748304808925,-0.8189865811572414,-0.33964233267076216,0.6130741277011017,-0.49765947011372363,-0.2764243136487601,-0.7940854607477059,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.5028639729296732,-0.5609748304808925,-0.8823470582632056,-0.3541812339645143,0.6130741277011017,-0.5285947664905187,-0.2764243136487601,-0.8356982467161812,-1.3555735383351195,0.9025873648130485
-0.10463740114712752,-0.47400492578514347,-0.5609748304808925,-0.7165619336211217,-0.31416854728184357,0.6130741277011017,-0.4476513740174838,-0.2764243136487601,-0.7242912951969392,0.7376951317802901,0.9025873648130485
-0.5657364610748746,-0.4918744606632361,-0.5609748304808925,-0.8160407306065733,-0.33894442074229864,0.058824173919947875,-0.730843150527942,-0.6115859566331061,-0.7921216854519817,-1.3555735383351195,0.9025873648130485
2.5082572717767726,0.962353321387736,-0.5609748304808925,1.4787785499834798,1.6773231405888203,-0.06434248247586408,3.314253199622843,3.142224444791569,1.5219039218528083,-1.3555735383351195,-1.1079259903080172
-0.8731358343600393,-0.45026210265472455,-0.5609748304808925,-0.597669953407196,-0.2812494374400761,-0.31067579526748795,-0.8187176815548931,-0.7903388328914239,-0.6393624831929892,-1.3555735383351195,0.9025873648130485
0.9712604053509489,3.9327230485884233,-0.5609748304808925,2.5497045522452972,5.795701430452072,-0.6801757644549238,2.516181406817493,0.8184370534334368,3.1378827358660177,-1.3555735383351195,-1.1079259903080172
2.1240080551703167,-0.3997582667846179,-0.5609748304808925,-0.38278544498532663,-0.21122653783347387,1.5368240506696913,1.068407331944831,2.4774871862059493,-0.47519538285610147,0.7376951317802901,-1.1079259903080172
-0.7962859910387481,-0.6484216535389205,-0.5609748304808925,-3.0585777291682934,-0.5559950304944544,-0.218300802970629,-1.5911237098274018,-0.7490022302566879,-1.5400776793270476,0.7376951317802901,0.9025873648130485
0.9712604053509489,-0.12491978668775715,0.059159876663617626,0.3444394801955362,-0.19308082769342225,0.6130741277011017,0.901124236102964,0.8184370534334368,0.18228697133662133,-1.3555735383351195,-1.1079259903080172
-0.10463740114712752,-0.5029485386158568,-0.5609748304808925,-0.8828741679067217,-0.35429848316849616,0.6130741277011017,-0.5288521239756584,-0.2764243136487601,-0.8360394239927292,0.7376951317802901,0.9025873648130485
-0.719436147717457,-0.47400492578514347,-0.5609748304808925,-0.7165619336211217,-0.31416854728184357,-0.12592581067377007,-0.7743577556774603,-0.705431216668723,-0.7242912951969392,-1.3555735383351195,0.9025873648130485
0.3948865804412651,-0.5188046047752911,-0.5609748304808925,-0.9867906128533871,-0.37628270891509713,1.2135115776306848,-0.3447679241318608,0.1774404112258751,-0.9016862190103453,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.45714212526638004,-0.5609748304808925,-0.6307359423566569,-0.2907884976783155,0.6130741277011017,-0.4057474522373788,-0.2764243136487601,-0.6634047891287582,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.4863374216869257,-0.5609748304808925,-0.7841792430073967,-0.3312673895291999,0.6130741277011017,-0.4806650380807706,-0.2764243136487601,-0.7707171035377015,0.7376951317802901,0.9025873648130485
-0.48888661775358344,-0.4894421904510968,-0.5609748304808925,-0.8019236166026618,-0.33557211030396283,0.15119916621680685,-0.6860777272676426,-0.5613117101854542,-0.7826750495741225,0.7376951317802901,0.9025873648130485
-0.5657364610748746,-0.5024451714361923,-0.5609748304808925,-0.8797405693934278,-0.35360057124003264,0.058824173919947875,-0.7552796405274325,-0.6115859566331061,-0.8340099545272707,0.7376951317802901,0.9025873648130485
1.7397588385638607,-0.034313694348132716,-0.5609748304808925,0.5036031274312862,0.2954575222310441,-0.37225912346539397,1.6388361113189827,1.8686102014510542,0.34716932035050957,0.7376951317802901,-1.1079259903080172
0.04906228549545483,-0.397241430886295,-0.5609748304808925,-0.37316263612134226,-0.20773697819115625,0.7978241122948195,-0.18633667235438559,-0.14682847836147966,-0.4675224521004633,-1.3555735383351195,0.9025873648130485
0.5485862670838475,-0.12491978668775715,0.6792945838081278,0.3444394801955362,-0.31405222862709964,0.27436582261261877,0.574758433659702,0.3360835889051322,0.18228697133662133,0.7376951317802901,-1.1079259903080172
-0.10463740114712752,-0.49237782784290063,-0.5609748304808925,-0.8189865811572414,-0.33964233267076216,0.6130741277011017,-0.49765947011372363,-0.2764243136487601,-0.7940854607477059,0.7376951317802901,0.9025873648130485
-0.5657364610748746,-0.5028639729296732,-0.5609748304808925,-0.8823470582632056,-0.3541812339645143,0.058824173919947875,-0.756279540062708,-0.6115859566331061,-0.8356982467161812,0.7376951317802901,0.9025873648130485
1.5860591519212783,2.042579288947925,0.6792945838081278,2.003535801391161,0.6876840260275444,-0.43384245166329993,2.8223413868466714,1.640700284221699,2.2711120986110913,0.7376951317802901,-1.1079259903080172
-0.1814872444684187,-0.5079822104125026,-0.5609748304808925,-0.9147445967366699,-0.3612776024531314,0.5206991354042427,-0.5817951697188295,-0.3378706148625569,-0.8565143286241941,0.7376951317802901,0.9025873648130485
-0.5657364610748746,-0.4863374216869257,-0.5609748304808925,-0.7841792430073967,-0.3312673895291999,0.058824173919947875,-0.7186204677407629,-0.6115859566331061,-0.7707171035377015,0.7376951317802901,0.9025873648130485
1.6629089952425695,0.921244330558889,0.059159876663617626,1.452419049919151,0.5321655193603034,-0.4030507875643469,2.4205029061765084,1.753538037359762,1.4864304643551696,-1.3555735383351195,-1.1079259903080172
0.5101613454232019,-0.43700743807979686,-0.5609748304808925,-0.5368057694182641,-0.2628720205397746,0.2435741585136658,-0.008104725674625203,0.295584890377857,-0.594257804840711,0.7376951317802901,-1.1079259903080172
-0.027787557825836348,-0.12491978668775715,0.059159876663617626,0.3444394801955362,-0.19308082769342225,-0.18750913887167603,0.12971415760070798,-0.21274360148173435,0.18228697133662133,-1.3555735383351195,-1.1079259903080172
-0.5657364610748746,2.4029901895877646,-0.5609748304808925,2.132408321022389,3.6747470798514246,-1.2960090464339835,0.4002389234035642,-0.6115859566331061,2.467634611104368,-1.3555735383351195,-1.1079259903080172
1.5860591519212783,1.4944124302931971,0.059159876663617626,1.7703041212742283,0.929510509240155,-0.43384245166329993,2.618995516901124,1.640700284221699,1.9280092271873317,0.7376951317802901,-1.1079259903080172
0.8175607187083667,-0.3866707201133388,-0.5609748304808925,-0.3336984726090332,-0.19308082769342225,0.4899074713052897,0.30945152126922437,0.6352153552686609,-0.4357668312169326,-1.3555735383351195,-1.1079259903080172
-0.1814872444684187,-0.47400492578514347,-0.5609748304808925,-0.7165619336211217,-0.31416854728184357,0.5206991354042427,-0.4884896717249809,-0.3378706148625569,-0.7242912951969392,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.6484216535389205,-0.5609748304808925,-3.0585777291682934,-0.5559950304944544,-1.1112590618402656,-1.5911237098274018,-0.2764243136487601,-1.5400776793270476,0.7376951317802901,-1.1079259903080172
2.738806801740646,-0.11384570873513637,-0.5609748304808925,0.36526093570402607,0.18518743753380743,0.028032509820994887,2.289526152860138,3.567879731381688,0.20342812254316164,0.7376951317802901,-1.1079259903080172
-0.9499856776813305,-0.47400492578514347,-0.5609748304808925,-0.7165619336211217,-0.31416854728184357,-0.4030507875643469,-0.8968726487999515,-0.829441024572931,-0.7242912951969392,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.11384570873513637,-0.5609748304808925,0.36526093570402607,0.18518743753380743,-1.1112590618402656,0.08054084640723068,-0.2764243136487601,0.20342812254316164,0.7376951317802901,-1.1079259903080172
-1.949033640858116,0.9997696105865636,0.6792945838081278,1.5021989568725875,0.20573675635548744,-1.8502590002151373,-1.273014230914286,-1.1344381196886857,1.5535954753351509,0.7376951317802901,-1.1079259903080172
-0.10463740114712752,-0.4894421904510968,-0.5609748304808925,-0.8019236166026618,-0.33557211030396283,0.6130741277011017,-0.4893286006242167,-0.2764243136487601,-0.7826750495741225,0.7376951317802901,0.9025873648130485
-2.1795831708219895,-0.4242561406845337,0.6792945838081278,-0.48145578049281285,-0.4523941921856151,-1.8810506643140903,-1.5461858090802614,-1.1511962018379032,-0.5522828413619576,-1.3555735383351195,0.9025873648130485
0.5101613454232019,-0.08968408411123653,1.299429290952638,0.40928266156909443,-0.36232447034582665,0.2435741585136658,0.5857935216073217,0.295584890377857,0.2485503138398451,0.7376951317802901,-1.1079259903080172
1.0481102486722402,-0.11988611489111134,0.6792945838081278,0.35395586016517094,-0.3117258555322212,0.6746574558990076,0.9675988682563994,0.9133995189456682,0.19193346639430406,0.7376951317802901,-1.1079259903080172
0.6638610320657843,2.441497778832105,0.059159876663617626,2.14527242190355,1.5860711559422147,-0.8033424208507358,1.857026605704924,0.46093130091680107,2.4875227388217573,0.7376951317802901,-1.1079259903080172
0.12591212881674602,-0.11988611489111134,0.6792945838081278,0.35395586016517094,-0.3117258555322212,-0.06434248247586408,0.25353675344231524,-0.07867894428799597,0.19193346639430406,-1.3555735383351195,-1.1079259903080172
-0.027787557825836348,-0.4863374216869257,-0.5609748304808925,-0.7841792430073967,-0.3312673895291999,0.7054491199979606,-0.4410057998041052,-0.21274360148173435,-0.7707171035377015,0.7376951317802901,0.9025873648130485
-0.8731358343600393,-0.48130374989027985,-0.5609748304808925,-0.7560434444325566,-0.32428827024456464,-0.31067579526748795,-0.8684264274052805,-0.7903388328914239,-0.7515643776869381,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.34539461138084326,-0.5609748304808925,-0.19260305647698941,-0.1358520495594133,-0.249092467069582,-0.1918322278548226,-0.2764243136487601,-0.318442560512323,0.7376951317802901,-1.1079259903080172
0.7407108753870755,1.5841789061771412,0.6792945838081278,1.812289926928167,0.475828672670871,-0.7725507567517828,1.721321837574838,0.5469561226161165,1.9885795408782476,-1.3555735383351195,-1.1079259903080172
0.7407108753870755,-0.3866707201133388,-0.5609748304808925,-0.3336984726090332,-0.19308082769342225,0.4283241431073837,0.2619371404918088,0.5469561226161165,-0.4357668312169326,0.7376951317802901,-1.1079259903080172
-0.2583370877897099,-0.47400492578514347,0.6792945838081278,-0.7165619336211217,-0.47538620275691745,0.4283241431073837,-0.529327969432478,-0.39708250512312465,-0.7242912951969392,0.7376951317802901,0.9025873648130485
-0.719436147717457,-0.5064721088735089,-0.5609748304808925,-0.9050797531497122,-0.35918386666774077,-0.12592581067377007,-0.8401023749213977,-0.705431216668723,-0.8503371457314686,0.7376951317802901,0.9025873648130485
-0.10463740114712752,2.042579288947925,0.059159876663617626,2.003535801391161,1.3095235542885437,-1.1112590618402656,0.880416744310079,-0.2764243136487601,2.2711120986110913,-1.3555735383351195,-1.1079259903080172
1.5092093085999871,-0.6484216535389205,-0.5609748304808925,-3.0585777291682934,-0.5559950304944544,2.55294896593514,-1.5911237098274018,1.5300969420368646,-1.5400776793270476,0.7376951317802901,0.9025873648130485
-0.48888661775358344,-0.3454791770670269,-0.5609748304808925,-0.19287328396337328,-0.1359692987633952,-0.5570091080591119,-0.44181408329023997,-0.5613117101854542,-0.31867292111348644,0.7376951317802901,-1.1079259903080172
-2.1795831708219895,0.1506737441786005,2.5396987052416584,0.7678594338107121,-0.37133916608848055,-1.8810506643140903,-1.5244011965472306,-1.1511962018379032,0.6375618152562126,0.7376951317802901,0.9025873648130485
-0.10463740114712752,-0.48977642625839407,-0.5609748304808925,-0.8038521494426432,-0.3360355238244626,0.6130741277011017,-0.4902701928864946,-0.2764243136487601,-0.7839690464616976,-1.3555735383351195,0.9025873648130485
-0.10463740114712752,-0.17626323901354432,1.299429290952638,0.24200663802437702,-0.3923346832697581,0.6130741277011017,0.020362823725094348,-0.2764243136487601,0.08015911165840314,0.7376951317802901,0.9025873648130485
-2.025883484179407,-0.12491978668775715,0.6792945838081278,0.3444394801955362,-0.31405222862709964,-1.7886756720172314,-1.4131059994038044,-1.142258558024987,0.18228697133662133,0.7376951317802901,-1.1079259903080172
-1.949033640858116,-0.4242561406845337,0.6792945838081278,-0.48145578049281285,-0.4523941921856151,-1.6039256874235135,-1.4113721068388396,-1.1344381196886857,-0.5522828413619576,0.7376951317802901,0.9025873648130485
-0.7962859910387481,-0.494391296561559,-0.5609748304808925,-0.830854756854953,-0.34243398038461625,-0.218300802970629,-0.8530621355218194,-0.7490022302566879,-0.8019709250667245,0.7376951317802901,0.9025873648130485
0.8559856403690123,-0.49237782784290063,-0.5609748304808925,-0.8189865811572414,-0.33964233267076216,1.7677615314118387,-0.009505791670117095,0.680182875702394,-0.7940854607477059,0.7376951317802901,0.9025873648130485
-2.1795831708219895,-0.33146744825388363,0.6792945838081278,-0.14903715526900022,-0.4095107611038644,-1.8810506643140903,-1.5403893448522157,-1.1511962018379032,-0.2810199353299208,-1.3555735383351195,0.9025873648130485
-0.10463740114712752,-0.3414522396297103,0.6792945838081278,-0.1800831698720664,-0.4141253547748653,0.6130741277011017,-0.1857194834372037,-0.2764243136487601,-0.307745927009662,-1.3555735383351195,0.9025873648130485
-0.6425863043961658,-0.4888542575852486,-0.5609748304808925,-0.798539974052802,-0.3347569491715175,-0.03355081837691109,-0.7635383486054659,-0.659625792127529,-0.7804020374400552,0.7376951317802901,0.9025873648130485
1.893458525206443,0.395813560675251,-0.5609748304808925,1.038145562232327,0.8918232651031247,-0.31067579526748795,2.2663964267777783,2.1054577624933253,0.956068844491413,0.7376951317802901,-1.1079259903080172
-0.10463740114712752,-0.3363340021468808,-0.5609748304808925,-0.16405229962564447,-0.12328963484706991,0.6130741277011017,-0.1778925265564714,-0.2764243136487601,-0.29398153689551876,0.7376951317802901,0.9025873648130485
-0.33518693111100106,0.18876253192945994,1.299429290952638,0.8147822510349934,-0.2658088339347491,-0.43384245166329993,0.09739423591611124,-0.45405998443046347,0.6912971768196229,0.7376951317802901,-1.1079259903080172
-0.2583370877897099,-0.3573908580066095,0.059159876663617626,-0.23166125968823223,-0.3542398585665052,0.4283241431073837,-0.30948937095868717,-0.39708250512312465,-0.3515131512606226,0.7376951317802901,0.9025873648130485
-0.5657364610748746,-0.4366711888037809,-0.5609748304808925,-0.5353074585700541,-0.26240581537156094,0.058824173919947875,-0.623148438495793,-0.6115859566331061,-0.5931335531672262,-1.3555735383351195,0.9025873648130485
0.12591212881674602,-0.2351571990343002,0.6792945838081278,0.11044794172866994,-0.3649997994049369,0.8901991045916785,0.12190744698304719,-0.07867894428799597,-0.04642945367130432,-1.3555735383351195,0.9025873648130485
1.5092093085999871,1.145663540471827,0.059159876663617626,1.588760118059578,0.6877426506295352,-0.46463411576225294,2.379677417453381,1.5300969420368646,1.6721424838140646,0.7376951317802901,-1.1079259903080172
-0.7962859910387481,0.09152810056801232,0.6792945838081278,0.6904870950626278,-0.21401818554732793,-0.8033424208507358,-0.34903000215594493,-0.7490022302566879,0.5503864142421842,0.7376951317802901,-1.1079259903080172
-0.41203677443229225,-0.43700743807979686,-0.5609748304808925,-0.5368057694182641,-0.2628720205397746,-0.4954257798612059,-0.5357777203922174,-0.5088030527845733,-0.594257804840711,0.7376951317802901,-1.1079259903080172
-1.0268355210026217,-0.4863374216869257,-0.5609748304808925,-0.7841792430073967,-0.3312673895291999,-0.4954257798612059,-0.9565758974007554,-0.866308805301209,-0.7707171035377015,0.7376951317802901,0.9025873648130485
-0.33518693111100106,0.4678796330534696,0.059159876663617626,1.1057901177672143,0.21787344479146803,-1.2036340541371247,0.22425360551803059,-0.45405998443046347,1.0391814837834346,0.7376951317802901,-1.1079259903080172
0.7407108753870755,-0.1621689579829361,-0.5609748304808925,0.2711522804976662,0.11818789240130914,1.6291990429665502,0.6732673850045127,0.5469561226161165,0.1089002898312741,0.7376951317802901,0.9025873648130485
1.3555096219574048,-0.35646868933346404,0.059159876663617626,-0.2286058134653583,-0.35360057124003264,2.368198981341422,0.7281809180073388,1.3155934905268833,-0.34894246505542853,-1.3555735383351195,0.9025873648130485
2.3545575851341902,-0.11384570873513637,-0.5609748304808925,0.36526093570402607,0.18518743753380743,-0.12592581067377007,1.991014624961096,2.8696263084976343,0.20342812254316164,0.7376951317802901,-1.1079259903080172
